timestamp,symbol,timeframe,direction,confidence_label,confidence_pct,confidence_display,score,patterns,divergences,trend,price,duration_candles,duration_minutes,mtf_ok
2025-11-14 20:07:55,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.06,10,30,True
2025-11-14 20:07:55,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,143.06,8,40,True
2025-11-14 20:08:17,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95737.94,9,27,True
2025-11-14 20:08:17,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Shooting Star|Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95735.03,6,30,True
2025-11-14 20:08:19,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,142.76,10,30,True
2025-11-14 20:08:20,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,142.76,10,50,True
2025-11-14 20:08:41,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95645.99,10,30,True
2025-11-14 20:08:42,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95643.99,10,50,True
2025-11-14 20:08:44,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,ALCISTA,142.6,7,21,True
2025-11-14 20:08:45,SOLUSDT,5m,CALL,ALTA,0.9,ALTA (90%),7,Bearish Engulfing,Divergencia MACD Alcista,ALCISTA,142.61,10,50,True
2025-11-14 20:08:45,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,161.144784,3,9,True
2025-11-14 20:08:46,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,159.836896,10,50,True
2025-11-14 20:09:06,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Martillo|Bullish Engulfing,,LATERAL,95665.69,9,27,True
2025-11-14 20:09:06,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,95665.68,10,50,True
2025-11-14 20:10:29,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,95689.99,10,30,True
2025-11-14 20:10:30,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,95685.31,10,50,True
2025-11-14 20:10:54,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,95696.52,10,30,True
2025-11-14 20:10:54,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,95692.5,10,50,True
2025-11-14 20:11:18,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,95670.01,9,27,True
2025-11-14 20:11:18,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,LATERAL,95670.01,10,50,True
2025-11-14 20:11:21,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,160.20632,10,30,True
2025-11-14 20:11:21,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo,,LATERAL,160.765865,4,20,True
2025-11-14 20:12:10,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.425906,5,15,True
2025-11-14 20:12:10,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,157.775657,7,35,True
2025-11-14 20:12:31,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.061659,3,9,True
2025-11-14 20:12:32,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Bajista,LATERAL,1.080492,6,30,True
2025-11-14 20:14:08,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,1.068232,4,12,True
2025-11-14 20:14:09,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.080695,10,50,True
2025-11-14 20:14:32,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Martillo|Bearish Engulfing,Divergencia MACD Bajista,ALCISTA,1.083216,10,30,True
2025-11-14 20:14:33,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,ALCISTA,1.083322,5,25,True
2025-11-14 20:14:57,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.082363,8,24,True
2025-11-14 20:14:57,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,1.074585,10,50,True
2025-11-14 20:15:23,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Bajista,ALCISTA,142.77,5,15,True
2025-11-14 20:15:24,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,Divergencia MACD Bajista,ALCISTA,142.77,7,35,True
2025-11-14 20:15:45,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95462.2,2,6,True
2025-11-14 20:15:45,BTCUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,95462.2,4,20,True
2025-11-14 20:15:46,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.083877,9,27,True
2025-11-14 20:15:46,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,1.067143,10,50,True
2025-11-14 20:16:09,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95469.26,2,6,True
2025-11-14 20:16:09,BTCUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,95469.25,4,20,True
2025-11-14 20:16:10,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,1.087833,10,30,True
2025-11-14 20:16:10,EURUSD,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.09009,9,45,True
2025-11-14 20:16:33,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95455.93,2,6,True
2025-11-14 20:16:34,BTCUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,95460.1,4,20,True
2025-11-14 20:18:56,BTCUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,95346.65,3,9,True
2025-11-14 20:18:56,BTCUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,95336.06,3,15,True
2025-11-14 20:19:00,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3185.94,4,12,True
2025-11-14 20:19:01,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,3185.94,3,15,True
2025-11-14 20:19:23,BTCUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,95373.63,3,9,True
2025-11-14 20:19:23,BTCUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,95373.63,3,15,True
2025-11-14 20:19:24,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,1.069972,6,18,True
2025-11-14 20:19:24,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,1.08959,10,50,True
2025-11-14 20:21:33,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95254.01,3,9,True
2025-11-14 20:21:33,BTCUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,95254.01,2,10,True
2025-11-14 20:21:36,SOLUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,142.48,10,30,True
2025-11-14 20:21:36,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,142.46,4,20,True
2025-11-14 20:23:30,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,LATERAL,95076.83,2,6,True
2025-11-14 20:23:30,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95076.83,2,10,True
2025-11-14 20:23:31,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,LATERAL,3175.94,3,9,True
2025-11-14 20:23:32,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,3175.94,2,10,True
2025-11-14 20:23:32,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,142.11,4,12,True
2025-11-14 20:23:33,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,142.11,2,10,True
2025-11-14 20:23:54,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,LATERAL,95013.78,2,6,True
2025-11-14 20:23:55,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,,LATERAL,95004.5,1,5,True
2025-11-14 20:23:56,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,LATERAL,3176.24,3,9,True
2025-11-14 20:23:57,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,,LATERAL,3176.23,2,10,True
2025-11-14 20:23:57,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,142.06,4,12,True
2025-11-14 20:23:57,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,142.06,2,10,True
2025-11-14 20:24:19,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95052.37,2,6,True
2025-11-14 20:24:20,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95052.37,2,10,True
2025-11-14 20:24:21,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3177.14,4,12,True
2025-11-14 20:24:22,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,,LATERAL,3177.14,2,10,True
2025-11-14 20:24:23,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,142.09,3,9,True
2025-11-14 20:24:24,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,142.1,2,10,True
2025-11-14 20:24:45,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95120.0,2,6,True
2025-11-14 20:24:45,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95120.0,2,10,True
2025-11-14 20:24:47,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3180.49,5,15,True
2025-11-14 20:24:47,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,,LATERAL,3180.5,2,10,True
2025-11-14 20:24:48,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,142.3,5,15,True
2025-11-14 20:24:49,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,142.29,3,15,True
2025-11-14 20:25:10,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95094.25,2,6,True
2025-11-14 20:25:11,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95102.97,2,10,True
2025-11-14 20:25:11,EURUSD,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,1.071231,10,30,True
2025-11-14 20:25:12,EURUSD,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.079823,9,45,True
2025-11-14 20:25:12,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3177.72,4,12,True
2025-11-14 20:25:13,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3177.72,3,15,True
2025-11-14 20:25:13,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,142.25,4,12,True
2025-11-14 20:25:14,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Martillo,,LATERAL,142.23,5,25,True
2025-11-14 20:25:35,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95149.02,3,9,True
2025-11-14 20:25:36,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95149.01,2,10,True
2025-11-14 20:25:37,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3177.81,4,12,True
2025-11-14 20:25:38,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3177.81,3,15,True
2025-11-14 20:25:38,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,142.27,5,15,True
2025-11-14 20:25:39,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,142.27,6,30,True
2025-11-14 20:26:00,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95153.29,3,9,True
2025-11-14 20:26:00,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95153.3,2,10,True
2025-11-14 20:26:02,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3178.08,4,12,True
2025-11-14 20:26:02,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Martillo,,LATERAL,3178.57,3,15,True
2025-11-14 20:26:02,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,142.25,4,12,True
2025-11-14 20:26:03,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,142.25,5,25,True
2025-11-14 20:26:24,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,,LATERAL,95200.58,3,9,True
2025-11-14 20:26:24,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,95200.59,2,10,True
2025-11-14 20:26:25,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,1.084721,4,12,True
2025-11-14 20:26:25,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Martillo,,LATERAL,1.088898,6,30,True
2025-11-14 20:26:26,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3179.59,5,15,True
2025-11-14 20:26:26,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Martillo,,LATERAL,3179.93,3,15,True
2025-11-14 20:26:27,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,142.29,5,15,True
2025-11-14 20:26:27,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,142.29,6,30,True
2025-11-14 20:26:28,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,158.950658,10,30,True
2025-11-14 20:26:28,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,159.567162,10,50,True
2025-11-14 20:26:49,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Shooting Star|Bullish Engulfing,,LATERAL,95046.07,2,6,True
2025-11-14 20:26:49,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,95046.08,2,10,True
2025-11-14 20:27:30,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3172.82,2,6,True
2025-11-14 20:27:30,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3172.82,2,10,True
2025-11-14 20:27:31,SOLUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,142.01,2,6,True
2025-11-14 20:27:31,SOLUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,142.01,3,15,True
2025-11-14 20:27:32,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,161.946321,3,9,True
2025-11-14 20:27:32,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,160.065412,10,50,True
2025-11-14 20:27:52,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Alcista,LATERAL,94978.01,2,6,True
2025-11-14 20:27:53,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,94977.96,2,10,True
2025-11-14 20:29:19,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3170.61,2,6,True
2025-11-14 20:29:19,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3170.61,2,10,True
2025-11-14 20:29:20,SOLUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,141.84,2,6,True
2025-11-14 20:29:20,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,141.84,3,15,True
2025-11-14 20:29:41,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,94966.01,2,6,True
2025-11-14 20:29:42,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,94966.01,2,10,True
2025-11-14 20:30:56,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3168.98,2,6,True
2025-11-14 20:30:56,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,3168.98,3,15,True
2025-11-14 20:30:56,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,141.96,3,9,True
2025-11-14 20:30:57,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,141.98,3,15,True
2025-11-14 20:30:57,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,157.837511,5,15,True
2025-11-14 20:30:58,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,158.94864,10,50,True
2025-11-14 20:31:18,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,BAJISTA,94939.73,2,6,True
2025-11-14 20:31:19,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,BAJISTA,94939.74,2,10,True
2025-11-14 20:31:20,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3170.55,2,6,True
2025-11-14 20:31:21,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,3170.55,3,15,True
2025-11-14 20:31:21,SOLUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,141.94,2,6,True
2025-11-14 20:31:22,SOLUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,141.94,3,15,True
2025-11-14 20:31:53,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,28638.755647,2,6,True
2025-11-14 20:32:04,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,28051.830305,2,10,True
2025-11-14 20:32:24,ETHUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,29368.026916,7,21,True
2025-11-14 20:32:24,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,LATERAL,32395.274084,3,15,True
2025-11-14 20:32:44,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,30078.324655,2,6,True
2025-11-14 20:32:44,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,LATERAL,28316.451358,3,15,True
2025-11-14 20:33:45,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),5,,,ALCISTA,30169.601863,10,30,True
2025-11-14 20:33:45,ETHUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Bajista,ALCISTA,30781.303047,10,50,True
2025-11-14 20:34:05,ETHUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,29724.351712,2,6,True
2025-11-14 20:34:05,ETHUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),6,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,30507.728256,5,25,True
2025-11-14 20:34:26,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,Divergencia MACD Alcista,LATERAL,1.08241,10,30,True
2025-11-14 20:34:26,EURUSD,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.079606,9,45,True
2025-11-14 20:34:26,GBPJPY,3m,PUT,ALTA,0.9,ALTA (90%),7,Martillo,Divergencia RSI Bajista|Divergencia MACD Bajista,LATERAL,160.601252,10,30,True
2025-11-14 20:34:26,GBPJPY,5m,PUT,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,159.079728,3,15,True
2025-11-14 20:34:46,GBPJPY,3m,PUT,ALTA,0.9,ALTA (90%),7,,Divergencia RSI Bajista|Divergencia MACD Bajista,LATERAL,163.016826,10,30,True
2025-11-14 20:34:46,GBPJPY,5m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,160.360971,9,45,True
2025-11-14 20:35:06,SOLUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,27368.613888,8,24,True
2025-11-14 20:35:06,SOLUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),5,,Divergencia MACD Alcista,BAJISTA,29157.842051,7,35,True
2025-11-14 20:35:46,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.079578,10,30,True
2025-11-14 20:35:46,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Shooting Star|Bullish Engulfing,,LATERAL,1.087056,10,50,True
2025-11-14 20:38:08,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,27392.582683,3,9,True
2025-11-14 20:38:08,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,28775.668132,2,10,True
2025-11-14 20:39:09,GBPJPY,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,159.673654,7,21,True
2025-11-14 20:39:09,GBPJPY,5m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,159.125384,10,50,True
2025-11-14 20:39:29,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bearish Engulfing,Divergencia MACD Alcista,BAJISTA,1.073652,9,27,True
2025-11-14 20:39:29,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,BAJISTA,1.080197,10,50,True
2025-11-14 20:40:10,GBPJPY,3m,CALL,BAJA,0.5,BAJA (50%),3,Bearish Engulfing,,LATERAL,159.444839,10,30,True
2025-11-14 20:40:10,GBPJPY,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,159.96188,7,35,True
2025-11-14 20:40:30,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,29193.640707,6,18,True
2025-11-14 20:40:30,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,31050.312339,10,50,True
2025-11-14 20:41:50,EURUSD,3m,CALL,MEDIA,0.7,MEDIA (70%),5,Bullish Engulfing,,ALCISTA,1.080167,8,24,True
2025-11-14 20:41:50,EURUSD,5m,CALL,MEDIA,0.7,MEDIA (70%),4,,Divergencia MACD Alcista,ALCISTA,1.094083,10,50,True
2025-11-14 20:42:31,GBPJPY,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Alcista,LATERAL,160.545009,10,30,True
2025-11-14 20:42:31,GBPJPY,5m,CALL,BAJA,0.5,BAJA (50%),3,,,LATERAL,161.484131,10,50,True
2025-11-14 20:42:51,BTCUSDT,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,29956.093627,2,6,True
2025-11-14 20:42:51,BTCUSDT,5m,PUT,MEDIA,0.7,MEDIA (70%),6,Bearish Engulfing,Divergencia MACD Bajista,LATERAL,29854.258763,3,15,True
2025-11-14 20:43:11,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,,,ALCISTA,29279.855182,3,9,True
2025-11-14 20:43:11,BTCUSDT,5m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,ALCISTA,32091.333996,1,5,True
2025-11-14 20:43:32,BTCUSDT,3m,CALL,BAJA,0.5,BAJA (50%),3,Bullish Engulfing,,LATERAL,29591.95127,5,15,True
2025-11-14 20:43:32,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,30570.822704,6,30,True
2025-11-14 20:43:52,BTCUSDT,3m,CALL,MEDIA,0.7,MEDIA (70%),4,Bullish Engulfing,,LATERAL,30736.490453,1,3,True
2025-11-14 20:43:52,BTCUSDT,5m,CALL,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Bajista,LATERAL,29901.762408,2,10,True
2025-11-14 20:44:52,EURUSD,3m,PUT,BAJA,0.5,BAJA (50%),3,,,LATERAL,1.076112,5,15,True
2025-11-14 20:44:52,EURUSD,5m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,Divergencia RSI Alcista,LATERAL,1.07343,10,50,True
2025-11-14 20:44:52,ETHUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,,,LATERAL,30584.342929,4,12,True
2025-11-14 20:44:52,ETHUSDT,5m,PUT,BAJA,0.5,BAJA (50%),3,Martillo|Bearish Engulfing,,LATERAL,28555.02564,10,50,True
2025-11-14 20:45:53,BTCUSDT,3m,PUT,MEDIA,0.7,MEDIA (70%),4,Bearish Engulfing,,LATERAL,32491.56313,4,12,True
